Procedure ID,Description,Amount
10713,TOBRAMYCIN 0.3% OPH OINT,2009.00
10718,NATAMYCIN 5% 15ML OP    ,3738.00
10728,TOBRAMYCIN/DEXAM OPH SOL,1174.00
10729,TOBRA/DEX OP 3.5 GM     ,2553.00
10736,CIPROFLOXACN .3% OP 5ML ,183.00
10737,CIPROFLOXCN .3% OP 2.5ML,834.00
10738,APRACLONIDINE 1% OP .2ML,334.00
10811,BSS OPH IRR PLAIN 500ML ,810.00
10834,SOD/CAL/MAG/POT PLUS OPH,1570.00
10839,MOXIFLOXACIN 0.5% 3ML OP,1928.00
10853,RIFAMPIN 600 MG INJ     ,2128.00
10854,HYDROXYZINE PAM 25 MG PO,56.00
11027,BERACTANT 200MG VL      ,1474.00
11040,VALPROATE 500MG VL      ,386.00
11042,TROMETHAMINE 500ML INJ  ,3343.00
11043,DEXMEDETOM 200MCG/2ML   ,1619.00
11046,BACT NACL 0.9% VIAL     ,77.00
11051,NITROPRUSSIDE 50 MG INJ ,5004.00
11053,EPHEDRINE 50MG/1ML AMP  ,77.00
11058,LIDOCAIN/EP 1%20ML 1:100,114.00
11059,LIDOCAIN/EP 1%30ML 1:200,22.00
11060,LIDOCAIN/EP 2%20ML1:100M,77.00
11073,BACTERIOS WATER 30ML VL ,77.00
11075,ZINC CHLORIDE 10MG VL   ,77.00
11077,LIDOCAINE 0.5% 50ML MDV ,82.00
11081,LIDOCAINE 2% 20ML VL    ,101.00
11084,LIDOCAINE 2% 50ML VL    ,77.00
11090,LIDOCAINE 4% 5ML AMP    ,200.00
11091,CISATRACURIUM 2MG/ML 5ML,253.00
11092,CISATRACURUM 2MG/ML 10ML,249.00
11093,CISATRACURIUM 200 MG INJ,4866.00
11095,STERILE WATER 50 ML VL  ,77.00
11099,DEXTROSE 50% 50ML SYR   ,115.00
11123,LIDOCAINE 100MG/5ML SYR ,310.00
11124,LIDOCAINE 1% 5ML SYR    ,297.00
11130,CALCIUM CHL 1GM 10ML SYR,88.00
11134,SOD BICARB 4.2% 10ML SYR,97.00
11139,THIOPENTAL 500MG SYR    ,348.00
11143,ERYTHROMYCIN LACT 1GM VL,197.00
11149,SOD BICARBONAT 4% 5ML VL,60.00
11152,SOD BICARB 8.4% 50ML SYR,83.00
11155,DEXTROSE 50% 50ML VL    ,65.00
11163,NOREPINEPHRN 4MG/4ML AMP,300.00
11166,ATROPINE 0.25MG/5ML SYR ,166.00
11167,DEXTROSE 25% 10ML SYR   ,366.00
11171,ETOMIDATE 40MG AMP      ,719.00
11172,ETOMIDATE 20MG/10ML INJ ,128.00
11175,BRETYLIUM 500MG/10ML SYR,889.00
11191,RIVASTIGMI 4.6MG/24HR PA,142.00
11192,RIVASTIGMI 9.5MG/24HR PA,142.00
11194,POLYMYXIN B 500MU VL    ,144.00
11197,BACITRAC/POLYMYX OINT   ,230.00
11199,SCOP 0.5MG/24 PAT       ,95.00
11217,ALBUTEROL INH 90MCG6.7GM,1039.00
11218,POSACONAZOLE 40/1PO105ML,787.00
11221,NITROGLYC 0.1MG./HR PAT ,34.00
11222,NITROGLYC 0.2MG./HR PAT ,34.00
11223,NITROGLYC 0.3MG./HR PAT ,75.00
11224,NITROGLYC 0.4MG/HR PAT  ,36.00
11226,BUTORPHAN 10MG/ML NASSPR,880.36
11237,NITROGLYCERIN 2% OI 1GM ,16.00
11247,PIRBUTER 0.2MG INH 25.6G,1190.00
11258,ROTIGOTINE 4MG/24 HR PA ,68.48
11263,PHENOBARB 20MG/5ML      ,31.00
11264,METOCLOPRAM 10MG/10ML UD,27.00
11267,LYTES/CME-CELL SOL      ,129.00
11272,NA PHOS/NA BICAR EN     ,3.00
11279,DANTRLNE(NOT SUSP)20 INJ,2294.00
11285,BACITRACIN 30GM OINT    ,123.00
11292,NEO/BACI/POLY OI 0.94G  ,16.00
11294,NEO/BACI/POLY OI 15G    ,3.00
11296,BACITR 500U/GM OPH OINT ,130.00
11297,NEO/BACI/POLY OP 3.5G   ,240.00
11299,NEO/BACI/POLY/HC OP 3.5G,1069.00
11301,FLUOCINOLNE 0.01%TOP60ML,163.00
11304,ERYTHROMYCIN OPH OI 1GM ,6.00
11305,ERYTHROMYCIN OP OI 3.5GM,208.00
11307,GENTAMICIN 0.1% OI 15GM ,105.00
11313,LIDOCAINE 5% OINT 35G   ,418.00
11317,HYDROXYZINE PAM 50 MG PO,31.00
11334,REMIFENTANIL 1 MG VL    ,474.00
11336,REMIFENTANIL 2MG VL     ,948.00
11348,SALMETEROL DISK INH 28  ,2201.00
11349,CISATRACURM 10MG/5ML VL ,203.00
11353,CISATRACURIUM 200 MG INJ,504.00
11354,ATOVAQUONE 750MG/5ML LIQ,459.00
11355,ATOVAQUO/PROGUAN 250/100,116.00
11364,MIVACURIUM 20MG/10ML VL ,454.00
11366,FLUTIC/SAL 45/21MCG 8GM ,3851.00
11367,FLUTIC/SAL 115/21MCG 8GM,4782.00
11368,FLUTIC/SAL 230/21MCG12GM,6032.00
11372,ATRACURIUM 50MG/5ML VL  ,331.00
11376,TETRAHYDROZOL 0.05% OPH ,102.00
11379,DEXAMETH .05% OP OI 3.5G,125.00
11380,CARBAMIDE 6.5% OTIC 15ML,120.00
11382,LIDOCAINE 1% 20ML VL    ,96.00
11384,LIDOCAINE 1% 30ML VL    ,265.00
11392,LIDOCAIN/EP 2%20ML1:200M,29.00
11398,LIDOCAI/EPI.5%50ML1:200M,95.00
11400,LIDOCAINE 1% 50ML VL    ,77.00
11404,LIDOCAIN/EP 1%50ML1:100M,82.00
11414,LIDOCAINE 1% 2ML INJ    ,79.00
11415,LIDOCAINE 2% 2ML INJ    ,88.00
11418,LIDOCAINE 2% 10ML VL    ,175.00
11419,LIDOCAINE 2% 5ML VL     ,77.00
11421,LIDOCAI/EPI1.5%5ML1:200 ,29.00
11422,LIDOCAINE 1% 5ML VL     ,88.00
11423,LIDOCAINE 1% 10ML VL    ,69.00
11429,LIDOCAINE 4% SOL 50ML   ,322.00
11431,LIDOCAINE 2% GEL 5ML    ,310.00
11440,MEPIVICAINE 1% 30ML VL  ,214.00
11441,MEPIVICAINE 1.5% 30ML VL,357.00
11442,MEPIVICAINE 2% 50ML VL  ,433.00
11457,CHLOROPROCAIN 3% 20ML VL,131.00
11459,BUPIVACAIN/DEX 0.75% AMP,126.00
11463,BUPIVA/EPI 0.25% 30ML VL,161.00
11464,BUPIVA/EPI 0.25% 10ML VL,32.00
11467,BUPIVAC/EPI 0.5% 30ML VL,171.00
11473,BUPIVA/EPI 0.75% 30ML VL,225.00
11476,MULTIVITAMINS 10ML VL   ,242.00
11479,MEPERIDIN 2000MG/20ML VL,716.00
11482,LIDOCAINE/PRILOCAINE CR ,165.00
11486,COCAINE 4% 4ML SOL      ,1296.00
11492,BUDESONIDE .5MG/2ML INH ,24.00
11499,ESOMEPRAZOLE SODIUM 40MG,606.00
11503,PYRIDOSTIGMINE 10MG AMP ,77.00
11505,EDROPHONIM 10MG/1ML AMP ,129.00
11511,FOLIC ACID 50 MG/10ML VL,77.00
11554,BENZOCAINE/BENZATHO OINT,105.00
11561,SORBITOL 70% SOL        ,27.00
11562,ACETAMIN 650MG SUPP     ,16.00
11563,ACETAMIN 120MG SUPP     ,3.00
11564,ACETAMIN 325MG SUPP     ,16.00
11571,DEXPANTHENL 500MG/2ML VL,377.00
11575,BENZOCAINE 20% SPR 60ML ,921.00
11585,CHLORHEX 4% LIQ 15ML    ,2.00
11588,WATER FOR INJ STERILE   ,274.00
11593,MANNITOL 20% 500ML IV   ,1919.00
11596,ACETIC ACID IRR 0.25% 1L,694.00
11603,METRONIDAZOLE 500 MG INJ,258.00
11610,NEO/POLY GU IRR AMP     ,399.00
11611,LEVOTHYROXINE 200MCG INJ,261.00
11614,METOPROLOL 5 MG INJ     ,265.00
11615,TRIFLURIDINE 1% 7.5ML OP,3674.00
11627,DEXAMETH .1% OPH 5ML    ,585.00
11629,CORTISPORIN TC OTIC 10ML,996.00
11630,CORTISPORIN TC OTIC 10ML,996.00
11636,NEO/GRAMI/POLY OP 10ML  ,978.00
11637,PHENYLEPH 2.5% OP 15ML  ,1246.00
11641,ETHYL CHLORIDE SPR      ,435.00
11646,GENTIAN VIOLET 1% SOL   ,102.00
11648,HYDROGEN PER 3% 480ML   ,76.00
11650,POT IODIDE/IODINE SOL   ,100.00
11660,NITROGLYCERIN 50MG/250ML,204.00
11661,NITROGLYCERIN 25MG/250ML,141.00
11676,BUPIVAC/EPI 0.5% 10ML VL,51.00
11678,SOD HYPOCHLORIT 0.25%SOL,131.00
11679,SOD HYPOCHLORIT 0.5% SOL,131.00
11683,PHYSOSTIGMIN 2MG/2ML AMP,232.00
11689,TRIAM HEXACET 20MG/ML VL,315.00
11698,HYDROXYZINE 10MG/5ML LIQ,23.00
11699,HYDROCODON/HOMATROP LIQ ,27.00
11700,ACETAMIN 80MG SUPP      ,2.00
11703,PROMETHAZINE 12.5 MG PO ,38.00
11707,GUAIF/PSEUD/COD LIQ     ,27.00
11709,EPINEPHR 2.25% INH 0.5ML,47.00
11713,ALBUTEROL 2.5MG/0.5ML   ,55.00
11722,METHYLEN BLU 1% 10ML INJ,1286.00
11723,METHYLEN BLU 1% 1ML INJ ,183.00
11724,INDIGOTINDISULF 0.8% AMP,252.00
11729,VASOPRESSIN 20 UNIT INJ ,239.00
11731,SOD BICARBONATE 8.4% VL ,77.00
11732,POT ACET 40MEQ/20ML VL  ,77.00
11734,SODIUM ACETATE 40MEQ VL ,77.00
11737,POT PHOS 45MM VL        ,77.00
11739,CAF/SOD BENZOA 500 MG VL,253.00
11742,CALCIUM CHL 1GM/10ML VL ,77.00
11745,STERIL WATER INJ 10ML VL,16.00
11746,SOD MORRHUATE 1500MG VL ,1826.00
11747,SOD BIPHOSPHATE 45MM VL ,77.00
11751,NITROGLYCERIN 50MG VL   ,77.00
11752,SOD NITR/THIOSULFATE INJ,646.00
11754,VERAPAMIL 5MG VIAL      ,77.00
11763,TRACE METALS VL         ,86.00
11765,ETHYL ALCOHL 98% AMP 1ML,699.00
11767,BRETYLIUM 500MG/10ML INJ,986.00
11768,AMINOCAPROIC ACID 5G INJ,77.00
11771,ASCORBIC ACID 500MG VL  ,77.00
11780,LIDOCAINE 2% GEL 10ML   ,284.00
11791,GLUCOSE 40% GEL 15GM    ,8.27
11795,CROMOLYN 4% SPR 13ML    ,568.00
11797,CROMOLYN INH 8.1GM      ,1709.00
11802,ALBUTEROL/IPRATROP INH  ,2280.00
11806,IPRATROPIUM 0.02% SOL   ,33.00
11807,IPRATROPIUM 0.03% SPR   ,1146.00
11808,IPRATROP HFA 17MCG INH  ,2673.00
11809,IPRATROPIUM 0.06% SPR   ,1274.00
11822,HYDROXYZINE 50MG/1ML VL ,77.00
11824,PHENOBARB 65MG/1ML VL   ,92.00
11828,SOD TETRADECYL 3% AMP   ,598.00
11829,ATROPINE 8MG/20ML VL    ,495.00
11832,LIDOCAIN/EP 2%30ML 1:100,24.00
11843,SULFAMETH/TRIMETH 10 ML ,144.00
11850,PROCHLORPER 25MG SUPP   ,97.00
11854,METHAZOLAMIDE 50MG TAB  ,33.00
11862,PROPARACAINE .5% OP 15ML,539.00
11864,NAPHAZOLINE 0.1% OP 15ML,447.00
11867,PILOCARPINE 1% OP 15ML  ,431.00
11868,PILOCARPINE 2% OP 15ML  ,431.00
11872,PILOCARPINE 4% OP 15ML  ,461.00
11875,PILOCARPINE 6% OP 15ML  ,498.00
11877,CARBACHOL 1.5% OPH 15ML ,1299.00
11879,CARBACHOL 3% OPH 15ML   ,1481.00
11883,LIDOCAINE 2% SOL 15ML   ,227.00
11885,ATROPINE 1% OPH 5ML     ,330.00
11886,HOMATROPINE HBR2%OPH 5ML,299.00
11887,HOMATROPINE 5% OPH 5ML  ,453.00
11888,SCOPOLAMINE 0.25% OPH   ,512.00
11890,PHENYLEPHRIN 2.5% OP 5ML,843.00
11902,SODIUM CHL 5% OPH       ,511.00
11907,HYPROMELLOSE            ,250.00
11911,PECTIN/BENZ/CME PAST 15G,95.00
11934,CHONDRO/SOD HYALURON SYR,2776.00
11936,SURGICEL 4"X8"          ,510.00
11937,SURGICEL 1"X2"          ,1440.00
11943,SILVER SULF 1% 50GM CRM ,143.00
11944,SILVER SULF 1% 400GM CRM,545.00
11950,ESMOLOL 100 MG INJ      ,498.00
11970,SUFENTANIL 50MCG AMP    ,268.00
11971,SUFENTANIL 100MCG AMP   ,158.00
11973,ALFENTANIL 1000 MCG INJ ,355.00
11983,SULFACETAMID 10% OPH SOL,584.00
11985,POLYVIN ALC 1.4% OP 15ML,237.00
11990,GENTAMICIN 0.3% OPH 5ML ,335.00
11997,PREDNISOLON AC 1% OP 5ML,432.00
12036,LEVOBUNOLOL .5% OP 5ML  ,405.00
12047,SILVER NITRATE APPL     ,54.00
12051,EMT/TEN/EFAV 200-300-600,1101.00
12055,SOD BIPHOS/POT PHOS PKT ,21.00
12060,NAPHAZOLINE/PHEN OP 15ML,152.00
12076,SODIUM CHL 5% OPH OINT  ,282.00
12078,FLUORESCEIN OP 1MG STRIP,16.00
12082,BACITRAC/POLYM OPH 3.5GM,617.00
12083,TROPICAMIDE 1% OPH SOL  ,248.00
12094,ETHYL ALCOHL 98% AMP 5ML,846.00
12096,AMYL NITRITE AMP        ,77.00
12098,DIBUCAINE 1% OINT 30GM  ,132.00
12100,CARBAMIDE PEROX 10% SOL ,126.00
12102,NA CITRA/CITRIC ACID30ML,45.00
12110,DIPTH/TET/PERT 0.5ML    ,251.00
12111,HAEMOPHILUS B VACC VL   ,418.00
12118,INH ACETYLCYSTN 10% 4ML ,76.00
12119,INH ACETYLCYST NONCMP 1G,288.00
12123,INH ACETYLCYSTN 20% 4ML ,57.00
12124,INH ACETYLCYSTN 20% 10ML,144.00
12125,INH ACETYLCYSTN 20% 30ML,144.00
12128,CYANIDE ANTIDOTE KIT    ,14891.00
12131,SODIUM CL 3% IHN VL     ,2.52
12135,IPRATROP/ALBUTER 3ML SOL,58.00
12136,METAPROTERENL 0.6% 2.5ML,55.00
12138,CROMOLYN 20MG/2ML AMP   ,56.00
12140,ALBUTEROL 0.83MG/ML 3ML ,55.00
12142,SODIUM CL 0.9% INH VL   ,14.00
12149,FENTANYL 25MCG/HR PAT   ,202.00
12150,FENTANYL 50MCG/HR PAT   ,360.00
12151,FENTANYL 75MCG/HR PAT   ,545.00
12152,FENTANYL 100MCG/HR PAT  ,723.00
12153,FANTANYL 12MCG/HR PAT   ,192.00
12157,RISPERIDONE ODT 1MG     ,72.00
12169,HYDROXYZINE PAM 25 MG PO,27.00
12170,AMMONIA INHALANT AMP    ,18.00
12172,BELLADONA/PB 16.2/5 UD  ,39.00
12176,PHENYTOIN 100MG/4ML LIQ ,34.00
12178,CHLORHEX GLUC .12% RINSE,261.00
12183,AZTREONAM 1 GM INJ      ,347.00
12185,AZTREONAM 2 G VL        ,839.00
12194,METHOHEXITAL 500MG INJ  ,1410.00
12195,LIOTHYRONINE 10MCG INJ  ,12331.00
12197,THROMBIN 5MU VL         ,507.00
12200,THROMBIN 20MU SPR KIT   ,9885.00
12203,BENZOCAINE 20% OTIC SOL ,496.00
12204,HYDROCODONE/CPM LIQ     ,72.00
12206,MICROFI COLLAG 70X35 WEB,2516.00
12207,MICROFIB COLL 70X70 WEB ,3182.00
12251,KETOTIFEN FUM 0.025% 5ML,16.20
12260,GENTAMICIN OPH OI 3.5GM ,352.00
12264,FLUOROMETHO .1% OPH 5ML ,875.00
12270,ATROPINE 1% OPH 1ML     ,122.00
12273,SOD/POT/SOD CHL OPH SOL ,70.00
12274,FLUORESCEIN 2% OPH 1ML  ,87.00
12276,PHENYLEPHRIN 10% OP 1ML ,122.00
12277,TETRACAINE 0.5% OPH SOL ,129.00
12279,PRED/SOD PHOS 1% OP 5ML ,620.00
12287,OXYCODONE 20MG/ML SOL   ,40.00
12309,NITROGLYCERIN 12 GM SPR ,2360.00
12314,LABETALOL 5MG/ML INJ 4ML,77.00
12320,DIPIVEFRIN 0.1% OPH 5ML ,572.00
12321,NEO/POLY/DEXA OP 5ML    ,288.00
12322,OPIUM/BELLAD 15A SUPP   ,93.00
12323,OPIUM/BELLAD 16A SUPP   ,97.00
12327,ROPIV 0.2% 150ML/0.9 NS ,1252.00
12330,NEO/BACI/POLY/HC OI 15GM,1429.00
12333,NEO/POLY/HC OP 7.5ML    ,1554.00
12339,KETAMINE 200MG/20ML VL  ,327.00
12340,KETAMINE 500MG/10ML VL  ,817.00
12341,KETAMINE 500MG/5ML VL   ,68.00
12356,FENOLDOPAM 10MG INJ     ,4960.00
12357,TALC POWD SPR 4GM       ,3181.00
12359,TALC STERILE POWD 5GM   ,2251.00
12361,SOD BICARB 4.2% 5ML VIAL,51.00
12362,MULTIVITAMIN 5ML INJ    ,126.00
12364,DOXYCYCLINE 100 MG INJ  ,350.00
12365,SOD CHL 23% 30ML VL     ,77.00
12366,SCOPOLAMINE 0.4MG INJ   ,152.00
12368,INH PENTAMIDINE NC 300MG,884.00
12370,LEVALBUTEROL HFA INHALER,785.00
12373,LEVALBUTEROL .63MG/3MLVL,92.00
12382,LIDOCAINE 5% PAT        ,154.00
12386,TUBERCULIN PPD 5TU INJ  ,116.00
12388,BENZYLPENICIL 0.25MG AMP,679.00
12429,ACETYLCHOLINE OPH (OR)  ,806.00
12439,BENZOCAINE 20% SPR (OR) ,105.00
12447,APAP/CODEINE LIQ UD     ,23.00
12464,DAKINS SOL 1/4 STR      ,121.00
12465,DAKINS SOL FULL STR     ,131.00
12469,VECURONIUM BROM 10MG VL ,274.00
12472,LABETALOL 100MG/20ML VL ,51.00
12474,ATROPINE 0.5MG/5ML SYR  ,29.00
12487,FENTANYL/MARCAINE EPID  ,683.00
12501,DAKINS SOL 1/2 STR      ,131.00
12516,MORPHINE LIPO 10MG/1ML  ,3955.00
12538,SURGICEL 2X3            ,303.00
12541,ARGININE 10% 300ML VL   ,310.00
12553,CLINDAMYCIN 600 MG BAG  ,302.00
12554,CLINDAMYCIN 300 MG BAG  ,273.00
12555,CLINDAMYCIN 900 MG BAG  ,330.00
12570,SODIUM CITRATE SOL      ,153.00
12575,DEXTROSE 10% 5 ML AMP   ,77.00
12577,LIDOCAIN 5%/D7.5 2ML AMP,91.00
12584,LIDOCAINE 0.4%/D5W 500ML,622.00
12592,D5W 250 ML              ,266.00
12593,DEXTROSE 10% WATER 500ML,108.00
12594,SODIUM CHLORIDE 3% SOL  ,295.00
12596,SODIUM CHLORIDE 5% SOL  ,326.00
12605,DEX 5%-ETHANOL 5% 1000ML,454.00
12606,ELECTROLYTE-A 500ML     ,484.00
12607,ELECTROLYTE-A 1000ML    ,582.00
12621,POT CHL 10MEQ/100ML IV  ,401.00
12625,AMINO ACD/DEX 4.25/10 2L,451.00
12643,PHENYLEPHRINE 10MG/250ML,328.00
12653,NICARDIPINE 20MG/200ML N,1601.00
12654,NICARDIPINE 40MG INJ    ,2615.00
12682,CARDIOPLEGIC SOLUTION   ,1675.00
12715,IBUPROFEN 100MG/5ML UD  ,23.00
12731,SODIUM CHLORIDE 1GM TAB ,6.00
12733,CEFACLOR 250 MG CAP     ,63.00
12738,VANCOMYCIN 250 MG CAP   ,864.00
12745,ATOMOXETINE 40MG CAP    ,42.78
12750,DULOXETINE 20MG CAP     ,92.00
12751,DULOXETINE 60MG CAP     ,5.97
12753,ATOMOXETINE 60MG CAP    ,6.03
12754,DULOXETINE 30MG CAP     ,102.00
12755,OLANZAPINE 2.5 MG TAB   ,158.00
12756,OLANZAPINE 5 MG TAB     ,186.00
12759,RALOXIFENE 60 MG TAB    ,87.00
12761,OLANZAPINE 5MG ODT      ,174.00
12764,PRASUGREL 10MG TAB      ,119.00
12774,CEFACLOR 250MG/ 5ML LIQ ,690.00
12806,MUPIROCIN OINT 22GM     ,1058.00
12808,AMOXICILLIN 250MG CAP   ,16.00
12809,AMOXICILLIN 500MG CAP   ,23.00
12811,AMPICILLIN 500 MG CAP   ,21.00
12813,TRIAMCINOLONE 0.025% CRM,75.00
12815,PRAVASTATIN 20MG TAB    ,90.00
12825,FLUDROCORTISO 0.1MG TAB ,32.00
12826,CAPTOPRIL 12.5 MG TAB   ,43.00
12827,CAPTOPRIL 25 MG TAB     ,45.00
12830,TRIAMCINOLONE 0.1% OINT ,87.00
12835,NYSTATIN POWD 15GM      ,753.00
12838,PENICL V 250MG/5ML LIQ  ,3.14
12840,TESTOLACTONE 50MG TAB   ,70.00
12844,HYDROXYUREA 500 MG PO   ,43.00
12856,AMOXICIL 250 MG/5ML LIQ ,161.00
12859,STAVUDINE 20MG CAP      ,152.00
12864,ATAZANAVIR 100MG CAP    ,368.00
12865,ATAZANAVIR 150MG CAP    ,368.00
12866,ATAZANAVIR 200MG CAP    ,368.00
12872,VALGANCICLOVIR 450MG TAB,812.00
12875,CLONAZEPAM 1 MG TAB     ,44.00
12879,FLUCYTOSINE 500 MG PO   ,1051.00
12883,BUMETANIDE 1 MG TAB     ,19.00
12884,BUMETANIDE 0.5 MG TAB   ,16.00
12885,CALCITROL 0.25 MCG PO   ,43.00
12886,MULTIVIT/IRON/MIN TAB   ,16.00
12890,MEFLOQUINE 250 MG TAB   ,308.00
12895,ZALCITABINE 0.75MG TAB  ,73.00
12899,TRETINOIN 10MG CAP      ,451.00
12906,TORSEMIDE 20 MG TAB     ,36.00
12913,ACITRETIN 25MG CAP      ,451.00
12914,OSELTAMIVIR 75MG CAP    ,180.00
12917,LEVOFLOXACIN 750MG TAB  ,497.00
12925,ACETAZOLAMIDE 500 MG CAP,72.00
12929,POLYCARBOPHIL 625MG TAB ,16.00
12936,BISOPROLOL 5 MG TAB     ,68.00
12955,LEUCOVORIN 5 MG TAB     ,73.00
12956,PROPYLTHIOURAC 50 MG TAB,16.00
12959,AMINOCAPROIC 500 MG TAB ,72.00
12963,MINOCYCLINE 100MG CAP   ,241.00
12971,DEMECLOCYCLINE 300MG TAB,501.00
12972,ENALAPRIL 2.5 MG TAB    ,31.00
12974,LISINOPRIL 5 MG TAB     ,33.00
12976,ALENDRONATE 70 MG TAB   ,497.00
12977,IVERMECTIN 3MG TAB      ,88.00
12978,PHYTONADION 5MG TAB     ,24.00
12982,ETHACRYNIC ACID 25MG TAB,58.00
12986,FINASTERIDE 5 MG PO     ,88.00
12990,AMILORIDE 5 MG TAB      ,6.00
12992,LISINOPRIL 10 MG TAB    ,34.00
12995,SITAGLIPTIN 50MG TAB    ,131.00
12997,MONTELUKAST 10 MG TAB   ,93.00
13001,LISINOPRIL 20 MG TAB    ,32.00
13004,RALTEGRAVIR 400 MG TAB  ,282.00
13008,SITAGLIPTIN 100MG TAB   ,131.00
13012,SIMVASTATIN 80MG TAB    ,135.00
13015,INDINAVIR 400MG CAP     ,83.00
13017,PENICILLAMINE 250MG CAP ,102.00
13026,ENALAPRIL 5 MG TAB      ,35.00
13027,ENALAPRIL 10 MG TAB     ,33.00
13031,SIMVASTATIN 5 MG TAB    ,62.00
13034,SIMVASTATIN 10 MG TAB   ,82.00
13035,SIMVASTATIN 20MG TAB    ,135.00
13036,SIMVASTATIN 40MG TAB    ,135.00
13039,ALENDRONATE 10 MG TAB   ,78.00
13040,LOSARTAN 25MG TAB       ,55.00
13041,LOSARTAN 50MG TAB       ,55.00
13043,FAMOTIDINE 20 MG TAB    ,56.00
13047,DORZOLAMIDE 2% OP 5ML   ,616.00
13051,DORZOLAMIDE/TIMOLOL OPH ,1388.00
13055,PROCHLORPER MAL 10 MG PO,46.00
13063,PHENOXYBENZAMIN 10MG CAP,249.42
13064,TRIAMTE/HCTZ 37.5/25 CAP,19.00
13067,FAMCICLOVIR 125MG TAB   ,112.00
13069,FAMCICLOVIR 500MG TAB   ,261.00
13070,CARVEDILOL 3.125MG TAB  ,56.00
13071,CARVEDILOL 6.25MG TAB   ,56.00
13072,CARVEDILOL 12.5MG TAB   ,56.00
13073,CARVEDILOL 25 MG TAB    ,56.00
13076,ROPINIROLE 0.25 MG TAB  ,58.00
13077,ROPINIROLE 0.5 MG TAB   ,58.00
13078,ROPINIROLE 1 MG TAB     ,58.00
13079,ROPINIROLE 2MG TAB      ,58.00
13082,CHLORPROMAZINE 100 MG PO,47.54
13089,FLAVOXATE 100MG TAB     ,46.00
13090,ALBENDAZOLE 200 MG PO   ,63.00
13093,OXCARBAZEPINE 150MG TAB ,44.00
13104,PENICILLIN VK 500MG TAB ,19.00
13107,VENLAFAXINE 25 MG TAB   ,50.00
13111,VENLAFAXINE 75MG TAB    ,56.00
13115,ISOSORBIDE MON 20 MG TAB,43.00
13120,VENLAFAXIN 75MG TAB XR  ,93.00
13121,VENLAFAXINE 150MG TAB XR,93.00
13122,VENLAFAXI 37.5 MG TAB XR,84.00
13124,PANTOPRAZOLE 40MG TAB DR,106.00
13132,DESVENLAFAXINE 50MG TAB ,72.00
13135,ETHIONAMIDE 250MG TAB   ,83.00
13140,ACEBUTOLOL 200MG TAB    ,39.00
13143,AMIODARONE 200MG TAB    ,102.00
13146,PRAMIPEXOLE 0.125 MG TAB,52.00
13147,PRAMIPEXOLE 0.25 MG TAB ,32.00
13149,PRAMIPEXOLE 1 MG TAB    ,68.00
13162,HYDROCORTISONE 10MG TAB ,20.00
13167,MEDROXYPROGEST 10MG TAB ,45.00
13168,METHYLPREDNISO 4MG TABDP,1014.00
13169,METHYLPREDNISO 4MG TAB  ,40.00
13174,MEDROXYPROGEST 2.5MG TAB,27.00
13181,COLESTIPOL 5GM PKT      ,59.00
13191,IBUPROFEN 600MG TAB     ,16.00
13192,IBUPROFEN 400MG TAB     ,16.00
13194,DINOPROSTONE 20MG SUPP  ,5711.00
13207,ESTROPIPATE 0.625MG TAB ,33.00
13213,TOLTERODINE 2MG TAB     ,58.00
13217,LINEZOLID 600MG PO      ,2250.00
13222,TOLTERODINE-LA 2MG CAP  ,88.00
13223,TOLTERODINE-LA 4MG CAP  ,93.00
13228,MICONAZOLE 2% POWD      ,47.00
13230,ACIDOPHILUS/BUL TAB CHEW,16.00
13231,SULFASALAZINE 500MG TAB ,16.00
13232,SULFASALAZ 500MG TAB ENT,21.00
13234,ESTRAMUSTINE 140MG CAP  ,128.00
13235,RIFABUTIN 150MG CAP     ,192.00
13237,LATANOPRS .005% OP 2.5ML,1400.00
13240,MEGESTROL ACE 400 MG LIQ,164.00
13247,MITOTANE 500MG TAB      ,109.00
13258,PRAMOXINE 1% FOAM       ,886.00
13267,PERMETHRIN 5% CR 60GM   ,589.00
13326,CHLOROQUINE 500MG TAB   ,154.00
13328,DANAZOL 200MG CAP       ,119.00
13330,MEPERIDINE 50MG TAB     ,27.00
13339,PHENYLEPH .25% GTTS 15ML,138.00
13340,PHENYLEPH .25% SPRY 15ML,100.00
13341,PHENYLEPH .5% GTTS 15ML ,139.00
13342,PHENYLEPH 1% SPRY 15ML  ,109.00
13343,PHENYLEPH .5% SPRY 15ML ,100.00
13345,HYDROXYCHLOROQ 200MG TAB,56.00
13346,PRIMAQUINE 26.3MG TAB   ,33.00
13353,DRONEDARONE 400MG TAB   ,82.00
13361,SPIRONOLACTONE 100MG TAB,5.97
13362,SPIRONOLACTONE 50MG TAB ,5.97
13366,MISOPROSTOL 100 MCG PO  ,6.00
13368,MISOPROSTOL 200 MCG PO  ,47.00
13369,CELECOXIB 100MG CAP     ,58.00
13372,EPLERENONE 25MG TAB     ,100.00
13373,EPLERENONE 50MG TAB     ,100.00
13374,VERAPAMIL 120MG SR CAP  ,48.00
13375,VERAPAMIL 180MG SR CAP  ,62.00
13378,DISOPYRAMID 100MG CR CAP,44.00
13379,DISOPYRAMID 150MG CR CAP,48.00
13382,ZOLPIDEM 5MG TAB        ,72.00
13386,NIMODIPINE 30MG CAP     ,229.00
13388,ACARBOSE 25MG TAB       ,28.00
